empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
1138,0.87,0.88,5,262,6,0,0,low,1
1139,0.09,0.92,6,303,5,0,0,low,1
1140,0.42,0.46,2,132,3,0,0,low,1
1141,0.82,0.83,4,245,5,1,0,low,1
1142,0.46,0.48,2,129,3,0,0,low,1
1143,0.88,1.0,5,226,6,0,0,low,1
1144,0.1,0.91,6,286,4,0,0,low,1
1145,0.43,0.45,2,140,3,0,0,low,1
1146,0.37,0.49,2,153,3,0,0,low,1
1147,0.8,0.95,5,217,5,0,0,low,1
1148,0.83,0.95,5,258,5,0,0,low,1
1149,0.39,0.57,2,156,3,0,0,low,1
1150,0.77,0.92,5,255,5,0,0,low,1
1151,0.43,0.46,2,129,3,0,0,low,1
1152,0.79,0.96,4,234,5,0,0,low,1
1153,0.39,0.55,2,152,3,1,0,medium,1
1154,0.1,0.88,7,300,4,0,0,medium,1
1155,0.39,0.53,2,131,3,0,0,medium,1
1156,0.11,0.89,6,301,4,0,0,medium,1
1157,0.4,0.51,2,156,3,0,0,medium,1
1158,0.42,0.52,2,141,3,1,0,medium,1
1159,0.57,0.85,4,219,2,1,0,medium,1
1160,0.11,0.95,7,269,5,0,0,medium,1
1161,0.36,0.73,4,276,2,0,0,medium,1
1162,0.11,0.94,7,302,4,0,0,medium,1
1163,0.35,0.8,6,281,2,0,0,medium,1
1164,0.78,0.99,5,241,5,0,0,medium,1
1165,0.11,0.93,7,288,4,0,0,high,1
1166,0.1,0.96,6,303,4,0,0,low,1
1167,0.42,0.54,2,135,3,0,0,medium,1
1168,0.43,0.5,2,127,3,1,0,medium,1
1169,0.79,0.84,5,245,5,0,0,medium,1
1170,0.45,0.45,2,145,3,0,0,medium,1
1171,0.09,0.91,6,248,4,0,0,low,1
1172,0.11,0.91,6,302,4,0,0,low,1
1173,0.45,0.49,2,144,3,0,0,low,1
1174,0.11,0.91,6,272,4,0,0,low,1
1175,0.09,0.8,6,294,4,0,0,low,1
1176,0.78,0.71,4,296,3,0,0,low,1
1177,0.38,0.5,2,151,3,1,0,low,1
1178,0.82,0.82,4,249,5,0,0,low,1
1179,0.85,0.89,4,221,5,0,0,low,1
1180,0.45,0.46,2,146,3,0,0,low,1
1181,0.77,0.89,5,243,5,0,0,low,1
1182,0.39,0.5,2,127,3,0,0,low,1
1183,0.91,0.9,4,245,5,0,0,low,1
1184,0.11,0.77,6,264,4,0,0,low,1
1185,0.46,0.45,2,143,3,0,0,low,1
1186,0.43,0.49,2,135,3,0,0,low,1
1187,0.11,0.96,6,262,4,1,0,low,1
1188,0.1,0.93,6,299,4,0,0,low,1
1189,0.09,0.8,5,279,4,0,0,low,1
1190,0.36,0.51,2,155,3,0,0,low,1
1191,0.11,0.89,6,264,4,0,0,low,1
1192,0.09,0.77,6,256,5,0,0,medium,1
1193,0.44,0.51,2,129,3,0,0,medium,1
1194,0.73,0.97,5,217,6,0,0,medium,1
1195,0.21,0.58,7,203,5,0,0,medium,1
1196,0.8,0.85,4,264,5,0,0,medium,1
1197,0.37,0.55,2,159,3,0,0,medium,1
1198,0.79,0.96,5,218,5,0,0,medium,1
1199,0.09,0.8,6,298,4,0,0,medium,1
1200,0.75,0.74,6,134,3,0,0,medium,1
1201,0.83,1.0,5,263,5,0,0,medium,1
1202,0.1,0.77,5,252,4,0,0,medium,1
1203,0.44,0.55,2,136,3,0,0,medium,1
1204,0.42,0.97,6,259,4,0,0,high,1
1205,0.43,0.56,2,158,3,0,0,low,1
1206,0.09,0.84,7,307,4,0,0,medium,1
1207,0.44,0.53,2,152,3,0,0,medium,1
1208,0.81,0.98,5,237,5,0,0,medium,1
1209,0.1,0.79,7,284,4,0,0,medium,1
1210,0.1,0.93,6,243,4,0,0,low,1
1211,0.11,0.83,6,268,4,0,0,low,1
1212,0.09,0.77,6,244,4,0,0,low,1
1213,0.75,0.83,5,262,5,0,0,low,1
1214,0.38,0.55,2,134,3,0,0,low,1
1215,0.09,0.87,7,278,4,0,0,low,1
1216,0.74,0.97,5,238,5,0,0,low,1
1217,0.44,0.56,2,127,3,0,0,low,1
1218,0.76,0.95,4,259,5,0,0,low,1
1219,0.42,0.56,2,146,3,0,0,low,1
1220,0.75,1.0,4,243,5,0,0,low,1
1221,0.36,0.52,2,137,3,0,0,low,1
1222,0.75,0.93,5,229,5,0,0,low,1
1223,0.4,0.46,2,134,3,0,0,low,1
1224,0.75,0.89,4,228,5,0,0,low,1
1225,0.09,0.84,6,301,4,0,0,low,1
1226,0.39,0.46,2,127,3,0,0,low,1
1227,0.4,0.48,2,142,3,0,0,low,1
1228,0.39,0.54,2,131,3,0,0,low,1
1229,0.1,0.85,7,310,5,0,0,low,1
1230,0.42,0.55,2,148,3,0,0,low,1
1231,0.37,0.52,2,143,3,0,0,medium,1
1232,0.11,0.98,6,250,4,0,0,medium,1
1233,0.09,0.88,7,265,4,0,0,medium,1
1234,0.41,0.54,2,152,3,0,0,medium,1
1235,0.42,0.49,2,145,3,0,0,medium,1
1236,0.4,0.49,2,140,3,0,0,medium,1
1237,0.36,0.47,2,129,3,0,0,medium,1
1238,0.74,0.9,4,226,5,0,0,medium,1
1239,0.66,1.0,5,269,5,0,0,medium,1
1240,0.38,0.47,2,152,3,0,0,medium,1
1241,0.43,0.51,2,132,3,0,0,medium,1
1242,0.43,0.53,2,148,3,0,0,medium,1
1243,0.1,0.85,6,297,5,0,0,high,1
1244,0.82,0.85,4,274,5,0,0,low,1
1245,0.1,0.77,6,280,4,0,0,medium,1
1246,0.1,0.93,6,288,4,0,0,medium,1
1247,0.43,0.49,2,155,3,0,0,medium,1
1248,0.09,0.94,7,247,4,0,0,medium,1
1249,0.41,0.54,2,138,3,0,0,low,1
1250,0.1,0.82,7,284,4,0,0,low,1
1251,0.88,0.92,4,225,5,0,0,low,1
1252,0.43,0.57,2,151,3,1,0,low,1
1253,0.42,0.5,2,155,3,0,0,low,1
1254,0.85,1.0,4,234,5,0,0,low,1
1255,0.38,0.49,2,144,3,0,0,low,1
1256,0.39,0.47,2,142,3,0,0,low,1
1257,0.41,0.48,2,126,3,0,0,low,1
1258,0.88,0.92,4,233,6,0,0,low,1
1259,0.78,0.96,4,241,5,0,0,low,1
1260,0.45,0.48,2,138,3,0,0,low,1
1261,0.09,0.95,6,260,4,1,0,low,1
1262,0.44,0.56,2,145,3,0,0,low,1
1263,0.11,0.84,6,252,4,0,0,low,1
1264,0.36,0.51,2,143,3,0,0,low,1
1265,0.86,0.98,4,270,5,0,0,low,1
1266,0.1,0.92,6,285,4,0,0,low,1
1267,0.45,0.53,2,149,3,0,0,low,1
1268,0.42,0.53,2,158,3,0,0,low,1
1269,0.36,0.55,2,134,3,0,0,low,1
1270,0.45,0.55,2,129,3,0,0,medium,1
1271,0.38,0.57,2,131,3,0,0,medium,1
1272,0.11,0.97,6,288,4,0,0,medium,1
1273,0.45,0.46,2,142,3,0,0,medium,1
1274,0.87,0.95,5,227,5,0,0,medium,1
1275,0.45,0.53,2,131,3,0,0,medium,1
1276,0.1,0.83,6,283,5,0,0,medium,1
1277,0.44,0.54,2,139,3,0,0,medium,1
1278,0.78,1.0,4,267,5,0,0,medium,1
1279,0.38,0.56,2,148,3,0,0,medium,1
1280,0.85,0.84,5,272,6,0,0,medium,1
1281,0.36,0.48,2,148,3,1,0,medium,1
1282,0.75,0.88,5,270,5,0,0,high,1
1283,0.81,0.81,4,218,5,1,0,low,1
1284,0.4,0.55,2,150,3,0,0,medium,1
1285,0.83,0.83,5,260,5,0,0,medium,1
1286,0.41,0.52,2,127,3,0,0,medium,1
1287,0.42,0.57,2,134,3,0,0,medium,1
1288,0.09,0.83,7,258,4,0,0,low,1
1289,0.87,0.81,5,304,5,0,0,low,1
1290,0.43,0.56,6,149,4,0,0,low,1
1291,0.39,0.51,2,139,3,0,0,low,1
1292,0.1,0.9,6,272,5,0,0,low,1
1293,0.41,0.52,2,132,3,0,0,low,1
1294,0.72,1.0,2,240,2,0,0,low,1
1295,0.44,0.55,2,137,3,0,0,low,1
1296,0.38,0.5,2,139,3,0,0,low,1
1297,0.46,0.52,2,148,3,0,0,low,1
1298,0.4,0.49,2,149,3,0,0,low,1
1299,0.45,0.45,2,131,3,0,0,low,1
1300,0.89,0.89,5,262,5,0,0,low,1
1301,0.1,0.97,7,284,4,0,0,low,1
1302,0.46,0.48,2,161,3,0,0,low,1
1303,0.09,0.78,7,290,4,0,0,low,1
1304,0.45,0.57,2,149,3,0,0,low,1
1305,0.89,0.98,4,242,6,0,0,low,1
1306,0.62,0.77,5,227,4,0,0,low,1
1307,0.11,0.93,6,276,4,0,0,low,1
1308,0.44,0.5,2,135,3,0,0,low,1
1309,0.09,0.94,6,266,4,0,0,medium,1
1310,0.56,0.75,5,236,2,0,0,medium,1
1311,0.77,0.89,4,270,5,0,0,medium,1
1312,0.39,0.49,2,146,3,0,0,medium,1
1313,0.1,0.92,5,272,4,0,0,medium,1
1314,0.72,0.85,5,246,5,0,0,medium,1
1315,0.4,0.52,2,136,3,0,0,medium,1
1316,0.11,0.81,6,260,4,0,0,medium,1
1317,0.88,1.0,5,247,5,0,0,medium,1
1318,0.37,0.51,2,127,3,0,0,medium,1
1319,0.11,0.96,6,267,4,0,0,medium,1
1320,0.4,0.52,2,143,3,0,0,medium,1
1321,0.1,0.86,6,306,4,0,0,high,1
1322,0.62,0.89,3,131,4,0,0,low,1
1323,0.78,0.86,4,249,5,0,0,medium,1
1324,0.37,0.52,2,144,3,0,0,medium,1
1325,0.76,0.82,4,254,5,1,0,medium,1
1326,0.42,0.53,2,131,3,0,0,medium,1
1327,0.1,0.77,6,272,4,0,0,low,1
1328,0.42,0.47,2,157,3,0,0,low,1
1329,0.1,0.96,7,301,4,0,0,low,1
1330,0.1,0.81,6,252,4,0,0,low,1
1331,0.42,0.47,2,130,3,0,0,low,1
1332,0.09,0.86,6,297,4,0,0,low,1
1333,0.1,0.8,6,248,4,0,0,low,1
1334,0.11,0.89,7,257,4,0,0,low,1
1335,0.44,0.53,2,147,3,0,0,low,1
1336,0.87,0.9,3,307,5,0,0,low,1
1337,0.44,0.46,2,154,3,0,0,low,1
1338,0.41,0.56,2,143,3,0,0,low,1
1339,0.51,0.79,4,134,3,0,0,low,1
1340,0.89,0.96,5,221,5,0,0,low,1
1341,0.1,0.96,6,275,4,0,0,low,1
1342,0.9,0.94,5,247,5,0,0,low,1
1343,0.36,0.55,2,131,3,0,0,low,1
1344,0.44,0.54,2,150,3,0,0,low,1
1345,0.39,0.57,2,150,3,0,0,low,1
1346,0.38,1.0,5,137,4,0,0,low,1
1347,0.73,0.95,4,223,6,0,0,low,1
1348,0.1,0.96,6,292,4,0,0,medium,1
1349,0.89,0.83,5,130,4,1,0,medium,1
1350,0.87,0.85,5,221,6,0,0,medium,1
1351,0.84,0.89,4,245,5,1,0,medium,1
1352,0.11,0.77,6,274,4,0,0,medium,1
1353,0.74,1.0,5,248,5,0,0,medium,1
1354,0.79,0.97,4,243,5,0,0,medium,1
1355,0.1,0.92,7,273,4,0,0,medium,1
1356,0.83,0.95,5,221,5,0,0,medium,1
1357,0.1,0.79,6,271,4,0,0,medium,1
1358,0.45,0.5,2,157,3,0,0,medium,1
1359,0.29,0.48,2,249,4,0,0,medium,1
1360,0.46,0.46,2,145,3,0,0,high,1
1361,0.11,0.83,6,262,5,0,0,low,1
1362,0.75,0.89,5,272,5,0,0,medium,1
1363,0.4,0.5,2,129,3,0,0,medium,1
1364,0.37,0.46,2,134,3,0,0,medium,1
1365,0.41,0.52,2,147,3,0,0,medium,1
1366,0.1,0.83,6,293,4,0,0,low,1
1367,0.39,0.52,2,129,3,0,0,low,1
1368,0.4,0.45,2,140,3,0,0,low,1
1369,0.41,0.52,2,132,3,0,0,low,1
1370,0.11,0.89,6,284,4,0,0,low,1
1371,0.74,0.99,5,263,5,0,0,low,1
1372,0.42,0.46,2,143,3,0,0,low,1
1373,0.88,0.88,4,265,5,0,0,low,1
1374,0.37,0.53,2,147,3,0,0,low,1
1375,0.78,0.81,4,253,5,0,0,low,1
1376,0.46,0.5,2,141,3,0,0,low,1
1377,0.74,1.0,5,222,6,0,0,low,1
1378,0.11,0.86,6,273,4,1,0,low,1
1379,0.8,0.87,5,240,6,0,0,low,1
1380,0.37,0.48,2,154,3,0,0,low,1
1381,0.87,0.92,4,253,6,0,0,low,1
1382,0.9,0.84,5,221,5,0,0,low,1
1383,0.1,0.88,6,263,4,0,0,low,1
1384,0.43,0.46,2,145,3,0,0,low,1
1385,0.11,0.91,6,279,4,0,0,low,1
1386,0.4,0.46,2,146,3,0,0,low,1
1387,0.09,0.93,7,270,4,0,0,medium,1
1388,0.4,0.5,2,135,3,0,0,medium,1
1389,0.14,0.7,5,236,3,0,0,medium,1
1390,0.4,0.49,2,151,3,0,0,medium,1
1391,0.11,0.79,6,244,4,1,0,medium,1
1392,0.72,1.0,4,169,3,0,0,medium,1
1393,0.39,0.57,2,157,3,0,0,medium,1
1394,0.82,0.93,4,246,5,0,0,medium,1
1395,0.41,0.52,2,142,3,0,0,medium,1
1396,0.45,0.51,2,156,3,0,0,medium,1
1397,0.2,0.7,6,281,5,0,0,medium,1
1398,0.43,0.53,2,146,3,0,0,medium,1
1399,0.39,0.55,2,156,3,0,0,high,1
1400,0.11,0.86,6,299,4,1,0,low,1
1401,0.45,0.47,2,136,3,0,0,medium,1
1402,0.11,0.87,6,272,4,0,0,medium,1
1403,0.84,0.86,5,240,5,0,0,medium,1
1404,0.86,0.96,5,245,6,0,0,medium,1
1405,0.79,0.93,5,269,5,0,0,low,1
1406,0.39,0.57,2,130,3,0,0,low,1
1407,0.15,0.62,4,257,3,0,0,low,1
1408,0.81,1.0,4,241,5,0,0,low,1
1409,0.39,0.53,2,136,3,0,0,low,1
1410,0.92,0.94,4,219,5,0,0,low,1
1411,0.9,0.98,5,271,5,0,0,low,1
1412,0.32,0.6,2,280,4,0,0,low,1
1413,0.46,0.46,2,140,3,0,0,low,1
1414,0.83,0.98,4,254,5,0,0,low,1
1415,0.39,0.47,2,131,3,0,0,low,1
1416,0.2,0.9,6,138,3,0,0,low,1
1417,0.11,0.85,6,295,4,0,0,low,1
1418,0.11,0.96,6,301,5,0,0,low,1
1419,0.1,0.95,7,296,4,0,0,low,1
1420,0.75,0.87,5,246,5,0,0,low,1
1421,0.44,0.57,2,145,3,0,0,low,1
1422,0.86,0.93,5,241,5,1,0,low,1
1423,0.1,0.82,6,269,4,0,0,low,1
1424,0.39,0.49,2,146,3,0,0,low,1
1425,0.45,0.48,2,149,3,0,0,low,1
1426,0.1,0.94,7,287,4,0,0,medium,1
1427,0.36,0.55,2,138,3,0,0,medium,1
1428,0.57,0.61,4,158,5,0,0,medium,1
1429,0.09,0.87,6,266,4,0,0,medium,1
1430,0.87,0.91,4,255,5,0,0,medium,1
1431,0.43,0.52,2,156,3,0,0,medium,1
1432,0.36,0.5,2,147,3,0,0,medium,1
1433,0.91,0.99,5,265,5,1,0,medium,1
1434,0.41,0.48,2,136,3,0,0,medium,1
1435,0.37,0.52,2,140,3,0,0,medium,1
1436,0.43,0.45,2,146,3,0,0,medium,1
1437,0.43,0.57,2,142,3,0,0,medium,1
1438,0.4,0.53,2,155,3,0,0,high,1
1439,0.1,0.89,7,285,4,0,0,low,1
1440,0.76,0.99,4,253,5,1,0,medium,1
1441,0.82,0.93,4,248,5,0,0,medium,1
1442,0.11,0.83,7,255,5,0,0,medium,1
1443,0.43,0.52,2,154,3,1,0,medium,1
1444,0.11,0.88,7,305,4,0,0,low,1
1445,0.41,0.48,2,141,3,0,0,low,1
1446,0.73,0.87,5,252,5,0,0,low,1
1447,0.37,0.57,2,157,3,0,0,low,1
1448,0.11,0.89,6,250,4,0,0,low,1
1449,0.46,0.52,2,131,3,0,0,low,1
1450,0.41,0.5,2,149,3,0,0,low,1
1451,0.78,0.78,4,260,5,0,0,low,1
1452,0.78,0.86,5,260,6,0,0,low,1
1453,0.72,0.86,5,251,5,0,0,low,1
1454,0.63,0.83,6,242,5,0,0,low,1
1455,0.55,1.0,6,136,3,0,0,low,1
1456,0.45,0.55,2,155,3,0,0,low,1
1457,0.39,0.51,2,155,3,0,0,low,1
1458,0.1,0.81,6,248,4,0,0,low,1
1459,0.4,0.5,2,136,3,0,0,low,1
1460,0.39,0.54,2,133,3,0,0,low,1
1461,0.78,0.45,4,128,2,0,0,low,1
1462,0.42,0.53,2,142,3,0,0,low,1
1463,0.39,0.54,2,149,3,0,0,low,1
1464,0.46,0.57,2,145,3,0,0,low,1
1465,0.1,0.92,6,279,4,0,0,medium,1
1466,0.45,0.47,2,146,3,0,0,medium,1
1467,0.1,0.83,6,264,4,1,0,medium,1
1468,0.1,0.89,7,272,4,0,0,medium,1
1469,0.78,0.86,5,256,5,0,0,medium,1
1470,0.4,0.65,2,296,5,0,0,medium,1
1471,0.45,0.51,2,155,3,1,0,medium,1
1472,0.39,0.56,2,130,3,0,0,medium,1
1473,0.43,0.48,2,157,3,0,0,medium,1
1474,0.09,0.96,6,245,4,0,0,medium,1
1475,0.79,0.86,5,226,5,0,0,medium,1
1476,0.44,0.47,2,156,3,1,0,medium,1
1477,0.79,0.95,5,228,5,0,0,high,1
1478,0.38,0.46,2,155,3,0,0,low,1
1479,0.36,0.56,2,159,3,0,0,medium,1
1480,0.39,0.57,2,142,3,0,0,medium,1
1481,0.09,0.93,6,271,4,0,0,medium,1
1482,0.16,0.65,4,277,5,0,0,medium,1
1483,0.09,0.77,6,310,4,0,0,low,1
1484,0.11,0.87,6,254,4,0,0,low,1
1485,0.44,0.56,2,142,3,0,0,low,1
1486,0.11,0.88,7,253,4,0,0,low,1
1487,0.11,0.97,6,260,4,0,0,low,1
1488,0.45,0.52,2,147,3,0,0,low,1
1489,0.1,0.96,7,288,4,0,0,low,1
1490,0.4,0.46,2,160,3,0,0,low,1
1491,0.38,0.55,2,130,3,0,0,low,1
1492,0.39,0.56,2,133,3,0,0,low,1
1493,0.38,0.55,2,160,3,0,0,low,1
1494,0.38,0.45,2,151,3,0,0,low,1
1495,0.17,0.75,3,188,4,0,0,low,1
1496,0.79,0.84,5,247,5,0,0,low,1
1497,0.1,0.85,7,259,4,0,0,low,1
1498,0.37,0.48,2,129,3,0,0,low,1
1499,0.42,0.49,2,152,3,0,0,low,1
1500,0.44,0.48,2,128,3,0,0,low,1
1501,0.11,0.83,6,253,4,0,0,low,1
1502,0.39,0.48,2,151,3,0,0,low,1
1503,0.1,0.83,5,271,5,0,0,low,1
1504,0.4,0.46,2,155,3,0,0,medium,1
1505,0.86,0.91,5,245,5,0,0,medium,1
1506,0.37,0.46,2,157,3,0,0,medium,1
1507,0.4,0.51,2,160,3,0,0,medium,1
1508,0.43,0.48,2,149,3,0,0,medium,1
1509,0.88,0.88,5,248,5,0,0,medium,1
1510,0.44,0.52,2,128,3,0,0,medium,1
1511,0.87,1.0,4,224,5,0,0,medium,1
1512,0.4,0.46,2,156,3,0,0,medium,1
1513,0.45,0.52,2,143,3,0,0,medium,1
1514,0.84,0.93,4,250,5,0,0,medium,1
1515,0.1,0.68,3,179,3,0,0,medium,1
1516,0.72,0.99,5,257,5,0,0,high,1
1517,0.4,0.5,2,127,3,0,0,low,1
1518,0.45,0.5,2,145,3,0,0,medium,1
1519,0.89,0.98,5,274,5,0,0,medium,1
1520,0.4,0.55,2,131,3,0,0,medium,1
1521,0.38,0.53,2,136,3,0,0,medium,1
1522,0.38,0.47,2,140,3,1,0,low,1
1523,0.1,0.82,7,265,4,0,0,low,1
1524,0.42,0.48,2,148,3,1,0,low,1
1525,0.74,0.86,5,262,5,0,0,low,1
1526,0.1,0.8,6,261,4,0,0,low,1
1527,0.82,0.9,5,248,5,0,0,low,1
1528,0.38,0.55,2,131,3,0,0,low,1
1529,0.41,0.56,2,160,3,0,0,low,1
1530,0.4,0.47,2,152,3,0,0,low,1
1531,0.83,0.98,4,249,5,0,0,low,1
1532,0.36,0.57,2,144,3,0,0,low,1
1533,0.75,0.98,4,245,5,0,0,low,1
1534,0.44,0.53,2,146,3,0,0,low,1
1535,0.1,0.94,6,297,5,0,0,low,1
1536,0.39,0.52,2,148,3,1,0,low,1
1537,0.09,0.84,7,260,4,0,0,low,1
1538,0.4,0.57,2,152,3,0,0,low,1
1539,0.41,0.54,2,135,3,0,0,low,1
1540,0.83,0.92,4,235,5,0,0,low,1
1541,0.42,0.47,2,145,3,0,0,low,1
1542,0.61,0.46,5,220,4,0,0,low,1
1543,0.44,0.52,2,128,3,0,0,medium,1
1544,0.77,0.81,5,237,5,0,0,medium,1
1545,0.81,0.95,4,275,5,0,0,medium,1
1546,0.1,0.78,6,310,4,0,0,medium,1
1547,0.73,0.84,5,251,6,0,0,medium,1
1548,0.09,0.83,6,250,4,0,0,medium,1
1549,0.9,0.99,4,259,6,0,0,medium,1
1550,0.88,1.0,4,259,5,0,0,medium,1
1551,0.09,0.87,7,305,4,0,0,medium,1
1552,0.4,0.56,2,130,3,1,0,medium,1
1553,0.17,0.55,6,250,5,0,0,medium,1
1554,0.82,0.82,5,220,6,0,0,medium,1
1555,0.9,0.83,4,266,5,0,0,high,1
1556,0.83,0.92,4,255,5,0,0,low,1
1557,0.44,0.5,2,154,3,0,0,medium,1
1558,0.5,0.85,4,138,3,0,0,medium,1
1559,0.14,0.61,6,291,5,0,0,medium,1
1560,0.77,0.82,4,217,5,0,0,medium,1
1561,0.09,0.83,6,286,4,0,0,low,1
1562,0.11,0.88,6,290,4,0,0,low,1
1563,0.44,0.57,2,148,3,0,0,low,1
1564,0.43,0.52,2,146,3,0,0,low,1
1565,0.12,0.8,5,136,2,0,0,low,1
1566,0.1,0.86,7,261,5,0,0,low,1
1567,0.1,0.96,6,274,4,0,0,low,1
1568,0.4,0.48,2,132,3,0,0,low,1
1569,0.41,0.47,2,145,3,0,0,low,1
1570,0.37,0.48,2,153,3,0,0,low,1
1571,0.4,0.48,2,139,3,0,0,low,1
1572,0.74,0.96,4,231,5,0,0,low,1
1573,0.39,0.48,2,154,3,0,0,low,1
1574,0.11,0.9,5,307,4,0,0,low,1
1575,0.36,0.51,2,129,3,0,0,low,1
1576,0.8,0.83,5,275,5,0,0,low,1
1577,0.6,0.85,3,250,2,0,0,low,1
1578,0.36,0.54,2,158,3,0,0,low,1
1579,0.1,0.96,6,310,5,0,0,low,1
1580,0.65,0.86,2,181,2,0,0,low,1
1581,0.49,0.73,4,244,3,0,0,low,1
1582,0.73,0.96,5,256,6,1,0,medium,1
1583,0.11,0.8,6,259,5,0,0,medium,1
1584,0.73,0.91,4,247,5,0,0,medium,1
1585,0.43,0.46,2,129,3,0,0,medium,1
1586,0.73,0.93,5,229,5,0,0,medium,1
1587,0.76,0.85,5,236,6,0,0,medium,1
1588,0.09,0.96,6,281,4,0,0,medium,1
1589,0.9,0.81,5,264,5,0,0,medium,1
1590,0.1,0.81,6,308,4,0,0,medium,1
1591,0.43,0.48,2,147,3,0,0,medium,1
1592,0.41,0.55,2,159,3,0,0,medium,1
1593,0.41,0.57,2,154,3,0,0,medium,1
1594,0.1,0.87,6,307,4,0,0,high,1
1595,0.4,0.46,2,132,3,0,0,low,1
1596,0.4,0.53,2,152,3,0,0,medium,1
1597,0.36,0.48,5,310,3,0,0,medium,1
1598,0.83,0.95,5,230,5,0,0,medium,1
1599,0.83,0.94,5,273,5,0,0,medium,1
1600,0.41,0.51,2,144,3,0,0,low,1
1601,0.11,0.93,7,296,4,0,0,low,1
1602,0.68,0.62,5,198,5,1,0,low,1
1603,0.43,0.53,2,157,3,0,0,low,1
1604,0.44,0.51,2,145,3,0,0,low,1
1605,0.87,0.94,5,219,5,0,0,low,1
1606,0.43,0.54,2,153,3,0,0,low,1
1607,0.89,0.48,3,178,5,0,0,low,1
1608,0.83,0.88,5,239,5,0,0,low,1
1609,0.11,0.87,6,278,5,0,0,low,1
1610,0.85,1.0,6,260,3,1,0,low,1
1611,0.89,0.97,4,264,5,0,0,low,1
1612,0.09,0.92,7,301,4,0,0,low,1
1613,0.43,0.55,4,134,3,0,0,low,1
1614,0.42,0.46,2,147,3,0,0,low,1
1615,0.43,0.54,2,130,3,0,0,low,1
1616,0.1,0.93,6,307,4,0,0,low,1
1617,0.37,0.46,2,156,3,0,0,low,1
1618,0.76,0.98,4,237,5,0,0,low,1
1619,0.88,0.89,4,254,5,0,0,low,1
1620,0.39,0.48,2,151,3,0,0,low,1
1621,0.45,0.54,2,131,3,0,0,medium,1
1622,0.91,0.95,5,241,5,0,0,medium,1
1623,0.86,0.85,5,267,5,0,0,medium,1
1624,0.39,0.53,2,153,3,0,0,medium,1
1625,0.89,1.0,4,217,5,0,0,medium,1
1626,0.11,0.86,6,254,4,0,0,medium,1
1627,0.1,0.87,6,265,5,0,0,medium,1
1628,0.38,0.57,2,146,3,0,0,medium,1
1629,0.4,0.54,2,156,3,0,0,medium,1
1630,0.86,0.97,5,269,5,0,0,medium,1
1631,0.1,0.86,6,288,4,0,0,medium,1
1632,0.1,0.85,6,283,4,0,0,medium,1
1633,0.42,0.5,2,128,3,0,0,high,1
1634,0.36,0.46,2,130,3,0,0,low,1
1635,0.39,0.48,2,127,3,0,0,medium,1
1636,0.43,0.47,2,137,3,0,0,medium,1
1637,0.36,0.49,2,133,3,0,0,medium,1
1638,0.09,0.91,6,275,4,0,0,medium,1
1639,0.42,0.55,2,146,3,0,0,low,1
1640,0.42,0.46,2,135,3,0,0,low,1
1641,0.91,0.89,5,217,5,0,0,low,1
1642,0.41,0.56,2,154,3,0,0,low,1
1643,0.11,0.78,6,247,4,0,0,low,1
1644,0.09,0.83,6,295,5,0,0,low,1
1645,0.83,1.0,5,224,5,0,0,low,1
1646,0.11,0.78,6,281,4,0,0,low,1
1647,0.1,0.93,7,258,4,0,0,low,1
1648,0.42,0.55,2,150,3,0,0,low,1
1649,0.1,0.97,7,282,4,0,0,low,1
1650,0.38,0.51,2,138,3,0,0,low,1
1651,0.77,0.98,4,238,6,0,0,low,1
1652,0.11,0.85,7,244,4,0,0,low,1
1653,0.87,0.97,5,250,6,0,0,low,1
1654,0.1,0.88,7,282,4,0,0,low,1
1655,0.1,0.89,7,253,4,0,0,low,1
1656,0.09,0.9,6,256,4,0,0,low,1
1657,0.84,0.85,5,260,5,0,0,low,1
1658,0.11,0.86,6,245,4,0,0,low,1
1659,0.81,0.97,5,230,5,0,0,low,1
1660,0.77,0.85,5,276,5,0,0,medium,1
1661,0.42,0.47,2,137,3,0,0,medium,1
1662,0.36,0.56,2,140,3,0,0,medium,1
1663,0.81,0.83,5,269,6,0,0,medium,1
1664,0.37,0.46,2,130,3,1,0,medium,1
1665,0.1,0.96,6,264,4,0,0,medium,1
1666,0.14,0.55,6,175,5,0,0,medium,1
1667,0.41,0.51,2,159,3,0,0,medium,1
1668,0.44,0.55,2,128,3,0,1,medium,1
1669,0.82,0.94,5,232,5,1,0,medium,1
1670,0.67,0.54,3,166,5,0,0,medium,1
1671,0.44,0.57,2,141,3,0,0,medium,1
1672,0.42,0.54,2,143,3,0,0,high,1
1673,0.84,0.83,4,239,5,0,0,low,1
1674,0.86,1.0,4,232,5,0,0,medium,1
1675,0.56,0.86,5,252,2,0,0,medium,1
1676,0.09,0.93,6,255,4,0,0,medium,1
1677,0.1,0.81,7,270,4,0,0,medium,1
1678,0.39,0.54,2,149,3,0,0,low,1
1679,0.75,0.89,5,276,5,0,0,low,1
1680,0.43,0.55,2,159,3,0,0,low,1
1681,0.09,0.96,7,274,5,0,0,low,1
1682,0.83,0.94,4,264,5,0,0,low,1
1683,0.59,1.0,3,156,4,0,0,low,1
1684,0.44,0.54,2,135,3,0,0,low,1
1685,0.38,0.49,2,128,3,0,0,low,1
